iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,satis_2,length,numdat_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2
205.0,12.0,0,23.0,2,9,20.0,13.0,13.0,7.0,8.0,221.0,1,0.22,0,27.0,4.0,15.56,17.78,17.78,17.78,17.78,13.33,1,5.0,5.0,7.0,6.0,6.0,3.0,5.0,2.0,2.0,23.0,climate change,10.0,Smith College,2.0,5.0,5.0,England,0,43621.24,1.0,7.0,1.0,academic,2.0,8.0,2.0,6.0,8.0,6.0,6.0,7.0,2.0,6.0,9.0,3.0,3.0,8.0,5.0,6.0,3.0,5.0,5.0,15.38,17.31,19.23,19.23,11.54,17.31,10.0,7.0,7.0,9.0,7.0,9.0,21.43,11.9,11.9,19.05,19.05,16.67,7.0,8.0,9.0,10.0,5.0,7.38,5.81,8.89,9.64,6.88,1,8.0,8.0,8.0,8.0,8.0,6.0,7.0,7.0,2.0,4.49,9.0,3.0,3.0,18.75,14.58,20.83,18.75,12.5,14.58,9.0,7.0,7.0,8.0,7.0,9.0,19.15,14.89,14.89,17.02,14.89,19.15,8.0,7.0,10.0,10.0,7.0,7.24,4.71,8.82,9.82,7.05
205.0,12.0,0,23.0,2,9,20.0,13.0,13.0,2.0,9.0,222.0,0,0.59,1,27.0,2.0,9.52,19.05,23.81,19.05,4.76,23.81,1,7.0,5.0,6.0,8.0,2.0,4.0,5.0,4.0,2.0,23.0,climate change,10.0,Smith College,2.0,5.0,5.0,England,0,43621.24,1.0,7.0,1.0,academic,2.0,8.0,2.0,6.0,8.0,6.0,6.0,7.0,2.0,6.0,9.0,3.0,3.0,8.0,5.0,6.0,3.0,5.0,5.0,15.38,17.31,19.23,19.23,11.54,17.31,10.0,7.0,7.0,9.0,7.0,9.0,21.43,11.9,11.9,19.05,19.05,16.67,7.0,8.0,9.0,10.0,5.0,7.38,5.81,8.89,9.64,6.88,0,3.0,10.0,10.0,5.0,8.0,6.0,10.0,8.0,2.0,4.49,9.0,3.0,3.0,18.75,14.58,20.83,18.75,12.5,14.58,9.0,7.0,7.0,8.0,7.0,9.0,19.15,14.89,14.89,17.02,14.89,19.15,8.0,7.0,10.0,10.0,7.0,7.23,4.71,8.82,9.82,7.05
205.0,12.0,0,23.0,2,9,20.0,13.0,13.0,16.0,10.0,223.0,0,0.56,1,28.0,2.0,17.39,17.39,19.57,19.57,10.87,15.22,1,8.0,8.0,8.0,8.0,7.0,7.0,8.0,5.0,2.0,23.0,climate change,10.0,Smith College,2.0,5.0,5.0,England,0,43707.8,1.0,7.0,1.0,academic,2.0,8.0,2.0,6.0,8.0,6.0,6.0,7.0,2.0,6.0,9.0,3.0,3.0,8.0,5.0,6.0,3.0,5.0,5.0,15.38,17.31,19.23,19.23,11.54,17.31,10.0,7.0,7.0,9.0,7.0,9.0,21.43,11.9,11.9,19.05,19.05,16.67,7.0,8.0,9.0,10.0,5.0,7.35,5.83,8.89,9.64,6.87,0,6.0,7.0,6.0,4.0,4.0,4.0,4.0,2.0,2.0,5.68,9.0,3.0,3.0,18.75,14.58,20.83,18.75,12.5,14.58,9.0,7.0,7.0,8.0,7.0,9.0,19.15,14.89,14.89,17.02,14.89,19.15,8.0,7.0,10.0,10.0,7.0,7.24,4.7,8.82,9.82,7.05
205.0,12.0,0,23.0,2,9,20.0,13.0,13.0,14.0,11.0,224.0,0,0.54,1,32.0,2.0,17.24,17.24,17.24,17.24,13.79,17.24,0,5.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,23.0,climate change,10.0,Smith College,2.0,5.0,5.0,England,0,43621.24,1.0,7.0,1.0,academic,2.0,8.0,2.0,6.0,8.0,6.0,6.0,7.0,2.0,6.0,9.0,3.0,3.0,8.0,5.0,6.0,3.0,5.0,5.0,15.38,17.31,19.23,19.23,11.54,17.31,10.0,7.0,7.0,9.0,7.0,9.0,21.43,11.9,11.9,19.05,19.05,16.67,7.0,8.0,9.0,10.0,5.0,7.38,5.81,8.89,9.64,6.88,1,10.0,10.0,10.0,7.0,7.0,9.0,8.0,8.0,2.0,4.49,9.0,3.0,3.0,18.75,14.58,20.83,18.75,12.5,14.58,9.0,7.0,7.0,8.0,7.0,9.0,19.15,14.89,14.89,17.02,14.89,19.15,8.0,7.0,10.0,10.0,7.0,7.23,4.71,8.82,9.82,7.05
205.0,12.0,0,23.0,2,9,20.0,13.0,13.0,19.0,12.0,225.0,0,0.35,0,28.0,3.0,14.71,14.71,14.71,14.71,20.59,20.59,0,7.0,4.0,5.0,3.0,7.0,4.0,4.0,5.0,2.0,23.0,climate change,10.0,Smith College,2.0,5.0,5.0,England,0,43707.8,1.0,7.0,1.0,academic,2.0,8.0,2.0,6.0,8.0,6.0,6.0,7.0,2.0,6.0,9.0,3.0,3.0,8.0,5.0,6.0,3.0,5.0,5.0,15.38,17.31,19.23,19.23,11.54,17.31,10.0,7.0,7.0,9.0,7.0,9.0,21.43,11.9,11.9,19.05,19.05,16.67,7.0,8.0,9.0,10.0,5.0,7.35,5.83,8.89,9.64,6.87,0,6.0,8.0,8.0,6.0,8.0,4.0,7.0,5.0,2.0,5.68,9.0,3.0,3.0,18.75,14.58,20.83,18.75,12.5,14.58,9.0,7.0,7.0,8.0,7.0,9.0,19.15,14.89,14.89,17.02,14.89,19.15,8.0,7.0,10.0,10.0,7.0,7.24,4.7,8.82,9.82,7.05
205.0,12.0,0,23.0,2,9,20.0,13.0,13.0,13.0,13.0,226.0,0,0.36,1,23.0,2.0,25.64,17.95,15.38,20.51,10.26,10.26,0,3.0,7.0,7.0,2.0,6.0,3.0,4.0,2.0,2.0,23.0,climate change,10.0,Smith College,2.0,5.0,5.0,England,0,43707.8,1.0,7.0,1.0,academic,2.0,8.0,2.0,6.0,8.0,6.0,6.0,7.0,2.0,6.0,9.0,3.0,3.0,8.0,5.0,6.0,3.0,5.0,5.0,15.38,17.31,19.23,19.23,11.54,17.31,10.0,7.0,7.0,9.0,7.0,9.0,21.43,11.9,11.9,19.05,19.05,16.67,7.0,8.0,9.0,10.0,5.0,7.35,5.83,8.89,9.64,6.87,0,9.0,7.0,6.0,4.0,9.0,2.0,6.0,2.0,2.0,5.68,9.0,3.0,3.0,18.75,14.58,20.83,18.75,12.5,14.58,9.0,7.0,7.0,8.0,7.0,9.0,19.15,14.89,14.89,17.02,14.89,19.15,8.0,7.0,10.0,10.0,7.0,7.24,4.7,8.82,9.82,7.05
205.0,12.0,0,23.0,2,9,20.0,13.0,13.0,10.0,14.0,227.0,0,0.28,1,26.0,2.0,20.0,16.0,18.0,16.0,16.0,14.0,0,3.0,5.0,6.0,5.0,5.0,3.0,3.0,3.0,2.0,23.0,climate change,10.0,Smith College,2.0,5.0,5.0,England,0,43707.8,1.0,7.0,1.0,academic,2.0,8.0,2.0,6.0,8.0,6.0,6.0,7.0,2.0,6.0,9.0,3.0,3.0,8.0,5.0,6.0,3.0,5.0,5.0,15.38,17.31,19.23,19.23,11.54,17.31,10.0,7.0,7.0,9.0,7.0,9.0,21.43,11.9,11.9,19.05,19.05,16.67,7.0,8.0,9.0,10.0,5.0,7.35,5.83,8.89,9.64,6.87,0,2.0,7.0,5.0,4.0,9.0,2.0,2.0,2.0,2.0,5.68,9.0,3.0,3.0,18.75,14.58,20.83,18.75,12.5,14.58,9.0,7.0,7.0,8.0,7.0,9.0,19.15,14.89,14.89,17.02,14.89,19.15,8.0,7.0,10.0,10.0,7.0,7.24,4.7,8.82,9.82,7.05
205.0,12.0,0,23.0,2,9,20.0,13.0,13.0,5.0,15.0,228.0,0,0.64,0,24.0,4.0,13.51,18.92,21.62,13.51,13.51,18.92,1,6.0,7.0,7.0,4.0,7.0,6.0,5.0,4.0,2.0,23.0,climate change,10.0,Smith College,2.0,5.0,5.0,England,0,43621.24,1.0,7.0,1.0,academic,2.0,8.0,2.0,6.0,8.0,6.0,6.0,7.0,2.0,6.0,9.0,3.0,3.0,8.0,5.0,6.0,3.0,5.0,5.0,15.38,17.31,19.23,19.23,11.54,17.31,10.0,7.0,7.0,9.0,7.0,9.0,21.43,11.9,11.9,19.05,19.05,16.67,7.0,8.0,9.0,10.0,5.0,7.37,5.81,8.89,9.64,6.87,0,5.0,9.0,9.0,5.0,5.0,5.0,6.0,6.0,2.0,4.8,9.0,3.0,3.0,18.75,14.58,20.83,18.75,12.5,14.58,9.0,7.0,7.0,8.0,7.0,9.0,19.15,14.89,14.89,17.02,14.89,19.15,8.0,7.0,10.0,10.0,7.0,7.24,4.7,8.82,9.82,7.05
205.0,12.0,0,23.0,2,9,20.0,13.0,13.0,8.0,16.0,229.0,0,0.55,1,28.0,2.0,21.43,16.67,21.43,16.67,11.9,11.9,0,3.0,5.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,23.0,climate change,10.0,Smith College,2.0,5.0,5.0,England,0,43707.8,1.0,7.0,1.0,academic,2.0,8.0,2.0,6.0,8.0,6.0,6.0,7.0,2.0,6.0,9.0,3.0,3.0,8.0,5.0,6.0,3.0,5.0,5.0,15.38,17.31,19.23,19.23,11.54,17.31,10.0,7.0,7.0,9.0,7.0,9.0,21.43,11.9,11.9,19.05,19.05,16.67,7.0,8.0,9.0,10.0,5.0,7.36,5.83,8.89,9.64,6.87,0,10.0,8.0,6.0,5.0,9.0,5.0,5.0,2.0,2.0,5.68,9.0,3.0,3.0,18.75,14.58,20.83,18.75,12.5,14.58,9.0,7.0,7.0,8.0,7.0,9.0,19.15,14.89,14.89,17.02,14.89,19.15,8.0,7.0,10.0,10.0,7.0,7.24,4.7,8.82,9.82,7.05
205.0,12.0,0,23.0,2,9,20.0,13.0,13.0,17.0,17.0,230.0,0,0.08,1,42.0,2.0,23.81,23.81,23.81,23.81,2.38,2.38,1,6.0,8.0,8.0,8.0,5.0,6.0,7.0,5.0,2.0,23.0,climate change,10.0,Smith College,2.0,5.0,5.0,England,0,43707.8,1.0,7.0,1.0,academic,2.0,8.0,2.0,6.0,8.0,6.0,6.0,7.0,2.0,6.0,9.0,3.0,3.0,8.0,5.0,6.0,3.0,5.0,5.0,15.38,17.31,19.23,19.23,11.54,17.31,10.0,7.0,7.0,9.0,7.0,9.0,21.43,11.9,11.9,19.05,19.05,16.67,7.0,8.0,9.0,10.0,5.0,7.35,5.83,8.89,9.64,6.87,0,5.0,5.0,6.0,2.0,9.0,3.0,3.0,4.0,2.0,5.68,9.0,3.0,3.0,18.75,14.58,20.83,18.75,12.5,14.58,9.0,7.0,7.0,8.0,7.0,9.0,19.15,14.89,14.89,17.02,14.89,19.15,8.0,7.0,10.0,10.0,7.0,7.24,4.7,8.82,9.82,7.05
205.0,12.0,0,23.0,2,9,20.0,13.0,13.0,6.0,18.0,231.0,0,0.71,0,30.0,3.0,18.6,20.93,23.26,23.26,2.33,11.63,1,7.0,6.0,8.0,6.0,6.0,4.0,6.0,6.0,2.0,23.0,climate change,10.0,Smith College,2.0,5.0,5.0,England,0,43707.8,1.0,7.0,1.0,academic,2.0,8.0,2.0,6.0,8.0,6.0,6.0,7.0,2.0,6.0,9.0,3.0,3.0,8.0,5.0,6.0,3.0,5.0,5.0,15.38,17.31,19.23,19.23,11.54,17.31,10.0,7.0,7.0,9.0,7.0,9.0,21.43,11.9,11.9,19.05,19.05,16.67,7.0,8.0,9.0,10.0,5.0,7.35,5.83,8.89,9.64,6.87,0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,5.68,9.0,3.0,3.0,18.75,14.58,20.83,18.75,12.5,14.58,9.0,7.0,7.0,8.0,7.0,9.0,19.15,14.89,14.89,17.02,14.89,19.15,8.0,7.0,10.0,10.0,7.0,7.24,4.7,8.82,9.82,7.05
205.0,12.0,0,23.0,2,9,20.0,13.0,13.0,1.0,19.0,232.0,0,0.68,1,31.0,2.0,17.78,17.78,17.78,17.78,13.33,15.56,1,8.0,9.0,8.0,8.0,8.0,7.0,8.0,6.0,2.0,23.0,climate change,10.0,Smith College,2.0,5.0,5.0,England,0,43621.24,1.0,7.0,1.0,academic,2.0,8.0,2.0,6.0,8.0,6.0,6.0,7.0,2.0,6.0,9.0,3.0,3.0,8.0,5.0,6.0,3.0,5.0,5.0,15.38,17.31,19.23,19.23,11.54,17.31,10.0,7.0,7.0,9.0,7.0,9.0,21.43,11.9,11.9,19.05,19.05,16.67,7.0,8.0,9.0,10.0,5.0,7.37,5.81,8.89,9.64,6.87,0,6.0,8.0,6.0,6.0,8.0,8.0,6.0,6.0,2.0,4.8,9.0,3.0,3.0,18.75,14.58,20.83,18.75,12.5,14.58,9.0,7.0,7.0,8.0,7.0,9.0,19.15,14.89,14.89,17.02,14.89,19.15,8.0,7.0,10.0,10.0,7.0,7.24,4.7,8.82,9.82,7.05
205.0,12.0,0,23.0,2,9,20.0,13.0,13.0,3.0,20.0,233.0,0,-0.19,0,29.0,4.0,14.0,20.0,18.0,16.0,14.0,18.0,1,7.0,7.0,6.0,7.0,7.0,6.795,8.0,6.0,2.0,23.0,climate change,10.0,Smith College,2.0,5.0,5.0,England,0,43621.24,1.0,7.0,1.0,academic,2.0,8.0,2.0,6.0,8.0,6.0,6.0,7.0,2.0,6.0,9.0,3.0,3.0,8.0,5.0,6.0,3.0,5.0,5.0,15.38,17.31,19.23,19.23,11.54,17.31,10.0,7.0,7.0,9.0,7.0,9.0,21.43,11.9,11.9,19.05,19.05,16.67,7.0,8.0,9.0,10.0,5.0,7.38,5.81,8.89,9.64,6.88,0,6.0,8.0,7.0,7.0,9.0,8.0,8.0,7.0,2.0,4.49,9.0,3.0,3.0,18.75,14.58,20.83,18.75,12.5,14.58,9.0,7.0,7.0,8.0,7.0,9.0,19.15,14.89,14.89,17.02,14.89,19.15,8.0,7.0,10.0,10.0,7.0,7.24,4.71,8.82,9.82,7.05
206.0,13.0,0,25.0,2,9,20.0,16.0,16.0,12.0,1.0,214.0,0,0.0,0,23.0,2.0,17.02,21.28,17.02,21.28,14.89,8.51,0,7.0,8.0,8.0,5.0,7.0,5.0,7.0,7.0,2.0,31.0,Public Administration,8.0,Columbia Business School,1.0,2.0,2.0,Cameroon,0,45786.49,1.0,5.0,1.0,UN Civil Servant,9.0,5.0,5.0,5.0,9.0,7.0,7.0,7.0,7.0,9.0,9.0,5.0,7.0,7.0,7.0,9.0,5.0,7.0,6.0,14.58,16.67,20.83,18.75,16.67,12.5,9.0,7.0,8.0,10.0,8.0,9.0,18.0,16.0,18.0,20.0,16.0,12.0,8.0,8.0,8.0,8.0,8.0,7.92,6.87,8.04,7.81,8.65,0,5.0,7.0,7.0,6.0,9.0,1.0,4.0,4.0,2.0,4.0,5.96,2.56,2.84,14.4936,15.997999999999998,19.7001,17.377899999999997,17.8306,19.0484,9.15,12.51,14.52,8.49,14.57,17.72,17.3812,15.765400000000007,16.5485,17.293100000000006,15.723100000000002,18.984500000000004,8.0,7.75,8.0,8.06,7.6,7.69,6.78,7.91,7.72,7.72
206.0,13.0,0,25.0,2,9,20.0,16.0,16.0,14.0,2.0,215.0,0,0.01,0,26.0,4.0,14.89,19.15,21.28,19.15,14.89,10.64,0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,6.0,2.0,31.0,Public Administration,8.0,Columbia Business School,1.0,2.0,2.0,Cameroon,0,45837.09,1.0,5.0,1.0,UN Civil Servant,9.0,5.0,5.0,5.0,9.0,7.0,7.0,7.0,7.0,9.0,9.0,5.0,7.0,7.0,7.0,9.0,5.0,7.0,6.0,14.58,16.67,20.83,18.75,16.67,12.5,9.0,7.0,8.0,10.0,8.0,9.0,18.0,16.0,18.0,20.0,16.0,12.0,8.0,8.0,8.0,8.0,8.0,7.92,6.87,8.04,7.81,8.64,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,4.0,6.0,2.56,2.84,14.4936,16.007999999999996,19.7001,17.377899999999997,17.8306,19.148400000000002,9.15,12.51,14.52,8.49,14.57,17.72,17.3812,15.765400000000007,16.5276,17.258900000000004,15.723100000000002,18.984500000000004,8.0,7.75,8.0,8.07,7.6,7.69,6.78,7.91,7.72,7.72
206.0,13.0,0,25.0,2,9,20.0,16.0,16.0,1.0,3.0,216.0,0,0.5,0,27.0,2.0,7.5,17.5,20.0,22.5,12.5,20.0,0,5.0,10.0,8.0,7.0,5.0,5.0,7.0,5.0,2.0,31.0,Public Administration,8.0,Columbia Business School,1.0,2.0,2.0,Cameroon,0,45773.73,1.0,5.0,1.0,UN Civil Servant,9.0,5.0,5.0,5.0,9.0,7.0,7.0,7.0,7.0,9.0,9.0,5.0,7.0,7.0,7.0,9.0,5.0,7.0,6.0,14.58,16.67,20.83,18.75,16.67,12.5,9.0,7.0,8.0,10.0,8.0,9.0,18.0,16.0,18.0,20.0,16.0,12.0,8.0,8.0,8.0,8.0,8.0,7.92,6.86,8.04,7.81,8.64,1,2.0,8.0,8.0,7.0,8.0,5.0,8.0,7.0,2.0,4.0,6.35,2.56,2.84,14.4936,16.007999999999996,19.7001,17.377899999999997,17.829099999999997,19.0484,9.15,12.51,14.52,8.49,14.57,17.72,17.3781,15.765400000000007,16.5276,17.258900000000004,15.723100000000002,18.984500000000004,8.0,7.75,8.0,8.06,7.6,7.69,6.78,7.91,7.72,7.72
206.0,13.0,0,25.0,2,9,20.0,16.0,16.0,7.0,4.0,217.0,0,0.46,0,26.0,2.0,21.28,17.02,21.28,12.77,6.38,21.28,0,3.0,7.0,7.0,5.0,5.0,4.0,5.0,6.0,2.0,31.0,Public Administration,8.0,Columbia Business School,1.0,2.0,2.0,Cameroon,0,45844.79,1.0,5.0,1.0,UN Civil Servant,9.0,5.0,5.0,5.0,9.0,7.0,7.0,7.0,7.0,9.0,9.0,5.0,7.0,7.0,7.0,9.0,5.0,7.0,6.0,14.58,16.67,20.83,18.75,16.67,12.5,9.0,7.0,8.0,10.0,8.0,9.0,18.0,16.0,18.0,20.0,16.0,12.0,8.0,8.0,8.0,8.0,8.0,7.92,6.87,8.04,7.81,8.64,0,9.0,5.0,9.0,6.0,6.0,5.0,7.0,7.0,2.0,4.0,6.16,2.56,2.84,14.4936,16.007999999999996,19.7001,17.377899999999997,17.829099999999997,19.0484,9.15,12.51,14.52,8.49,14.57,17.72,17.3781,15.765400000000007,16.5276,17.258900000000004,15.723100000000002,18.984500000000004,8.0,7.75,8.0,8.06,7.6,7.69,6.78,7.91,7.72,7.72
206.0,13.0,0,25.0,2,9,20.0,16.0,16.0,18.0,5.0,218.0,1,0.32,0,24.0,2.0,20.51,5.13,23.08,12.82,17.95,20.51,1,5.0,7.0,8.0,5.0,6.0,5.0,5.0,5.0,2.0,31.0,Public Administration,8.0,Columbia Business School,1.0,2.0,2.0,Cameroon,0,45844.79,1.0,5.0,1.0,UN Civil Servant,9.0,5.0,5.0,5.0,9.0,7.0,7.0,7.0,7.0,9.0,9.0,5.0,7.0,7.0,7.0,9.0,5.0,7.0,6.0,14.58,16.67,20.83,18.75,16.67,12.5,9.0,7.0,8.0,10.0,8.0,9.0,18.0,16.0,18.0,20.0,16.0,12.0,8.0,8.0,8.0,8.0,8.0,7.92,6.87,8.04,7.81,8.64,1,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,2.0,4.0,6.0,2.56,2.84,14.4936,16.007999999999996,19.691799999999997,17.377899999999997,17.829099999999997,19.148400000000002,9.15,12.51,14.52,8.49,14.57,17.72,17.3812,15.765400000000007,16.5276,17.258900000000004,15.723100000000002,18.984500000000004,8.0,7.75,8.0,8.07,7.6,7.69,6.78,7.91,7.72,7.72
206.0,13.0,0,25.0,2,9,20.0,16.0,16.0,15.0,6.0,219.0,0,0.49,0,26.0,2.0,16.28,16.28,18.6,16.28,16.28,16.28,0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,2.0,31.0,Public Administration,8.0,Columbia Business School,1.0,2.0,2.0,Cameroon,0,45844.79,1.0,5.0,1.0,UN Civil Servant,9.0,5.0,5.0,5.0,9.0,7.0,7.0,7.0,7.0,9.0,9.0,5.0,7.0,7.0,7.0,9.0,5.0,7.0,6.0,14.58,16.67,20.83,18.75,16.67,12.5,9.0,7.0,8.0,10.0,8.0,9.0,18.0,16.0,18.0,20.0,16.0,12.0,8.0,8.0,8.0,8.0,8.0,7.92,6.87,8.04,7.81,8.64,1,7.0,7.0,7.0,7.0,7.0,6.21,6.0,5.0,2.0,4.0,6.0,2.56,2.84,14.4936,16.007999999999996,19.691799999999997,17.377899999999997,17.829099999999997,19.148400000000002,9.15,12.51,14.52,8.49,14.57,17.72,17.3812,15.765400000000007,16.5276,17.258900000000004,15.723100000000002,18.984500000000004,8.0,7.75,8.0,8.07,7.6,7.69,6.78,7.91,7.72,7.72
206.0,13.0,0,25.0,2,9,20.0,16.0,16.0,3.0,7.0,220.0,1,0.49,0,25.0,6.0,16.67,16.67,16.67,16.67,14.81,18.52,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,31.0,Public Administration,8.0,Columbia Business School,1.0,2.0,2.0,Cameroon,0,45645.0,1.0,5.0,1.0,UN Civil Servant,9.0,5.0,5.0,5.0,9.0,7.0,7.0,7.0,7.0,9.0,9.0,5.0,7.0,7.0,7.0,9.0,5.0,7.0,6.0,14.58,16.67,20.83,18.75,16.67,12.5,9.0,7.0,8.0,10.0,8.0,9.0,18.0,16.0,18.0,20.0,16.0,12.0,8.0,8.0,8.0,8.0,8.0,7.92,6.87,8.06,7.83,8.64,1,9.0,10.0,10.0,10.0,9.0,9.0,10.0,9.0,1.0,4.0,6.19,2.56,2.84,14.503200000000001,16.007999999999996,19.671799999999998,17.378899999999998,17.829099999999997,19.148400000000002,9.15,12.51,14.52,8.49,14.59,17.89,17.386899999999997,15.765400000000007,16.5253,17.324600000000007,15.714300000000005,18.984500000000004,8.0,7.75,8.0,8.07,7.6,7.69,6.78,7.91,7.72,7.71
206.0,13.0,0,25.0,2,9,20.0,16.0,16.0,10.0,8.0,221.0,1,0.29,0,27.0,4.0,15.56,17.78,17.78,17.78,17.78,13.33,1,6.0,6.0,7.0,7.0,7.0,5.0,7.0,5.0,2.0,31.0,Public Administration,8.0,Columbia Business School,1.0,2.0,2.0,Cameroon,0,45837.09,1.0,5.0,1.0,UN Civil Servant,9.0,5.0,5.0,5.0,9.0,7.0,7.0,7.0,7.0,9.0,9.0,5.0,7.0,7.0,7.0,9.0,5.0,7.0,6.0,14.58,16.67,20.83,18.75,16.67,12.5,9.0,7.0,8.0,10.0,8.0,9.0,18.0,16.0,18.0,20.0,16.0,12.0,8.0,8.0,8.0,8.0,8.0,7.92,6.87,8.04,7.82,8.64,1,8.0,7.0,8.0,6.0,7.0,5.0,7.0,7.0,2.0,4.0,6.01,2.56,2.84,14.4936,16.007999999999996,19.691799999999997,17.377899999999997,17.829099999999997,19.0484,9.15,12.51,14.52,8.49,14.57,17.72,17.3781,15.765400000000007,16.5276,17.258900000000004,15.723100000000002,18.984500000000004,8.0,7.75,8.0,8.06,7.6,7.69,6.78,7.91,7.72,7.72
206.0,13.0,0,25.0,2,9,20.0,16.0,16.0,5.0,9.0,222.0,0,0.65,0,27.0,2.0,9.52,19.05,23.81,19.05,4.76,23.81,0,6.0,5.0,6.0,2.0,5.0,4.0,6.0,5.0,2.0,31.0,Public Administration,8.0,Columbia Business School,1.0,2.0,2.0,Cameroon,0,45786.49,1.0,5.0,1.0,UN Civil Servant,9.0,5.0,5.0,5.0,9.0,7.0,7.0,7.0,7.0,9.0,9.0,5.0,7.0,7.0,7.0,9.0,5.0,7.0,6.0,14.58,16.67,20.83,18.75,16.67,12.5,9.0,7.0,8.0,10.0,8.0,9.0,18.0,16.0,18.0,20.0,16.0,12.0,8.0,8.0,8.0,8.0,8.0,7.92,6.87,8.04,7.81,8.65,1,4.0,10.0,10.0,9.0,8.0,7.0,7.0,7.0,2.0,4.0,5.96,2.56,2.84,14.503200000000001,16.007999999999996,19.691799999999997,17.377899999999997,17.829099999999997,19.148400000000002,9.15,12.51,14.52,8.49,14.57,17.87,17.3812,15.765400000000007,16.5276,17.258900000000004,15.723100000000002,18.984500000000004,8.0,7.75,8.0,8.07,7.6,7.69,6.78,7.91,7.72,7.72
206.0,13.0,0,25.0,2,9,20.0,16.0,16.0,19.0,10.0,223.0,1,0.31,0,28.0,2.0,17.39,17.39,19.57,19.57,10.87,15.22,1,10.0,9.0,10.0,8.0,9.0,6.0,7.0,3.0,2.0,31.0,Public Administration,8.0,Columbia Business School,1.0,2.0,2.0,Cameroon,0,45837.09,1.0,5.0,1.0,UN Civil Servant,9.0,5.0,5.0,5.0,9.0,7.0,7.0,7.0,7.0,9.0,9.0,5.0,7.0,7.0,7.0,9.0,5.0,7.0,6.0,14.58,16.67,20.83,18.75,16.67,12.5,9.0,7.0,8.0,10.0,8.0,9.0,18.0,16.0,18.0,20.0,16.0,12.0,8.0,8.0,8.0,8.0,8.0,7.92,6.87,8.04,7.82,8.64,1,8.0,8.0,8.0,5.0,5.0,5.0,7.0,5.0,2.0,4.0,6.01,2.56,2.84,14.4936,16.007999999999996,19.691799999999997,17.377899999999997,17.829099999999997,19.0484,9.15,12.51,14.52,8.49,14.57,17.72,17.386899999999997,15.765400000000007,16.5276,17.258900000000004,15.723100000000002,18.984500000000004,8.0,7.75,8.0,8.06,7.6,7.69,6.78,7.91,7.72,7.72
206.0,13.0,0,25.0,2,9,20.0,16.0,16.0,17.0,11.0,224.0,1,0.59,0,32.0,2.0,17.24,17.24,17.24,17.24,13.79,17.24,1,6.0,7.0,8.0,8.0,8.0,9.0,5.0,6.0,2.0,31.0,Public Administration,8.0,Columbia Business School,1.0,2.0,2.0,Cameroon,0,45837.09,1.0,5.0,1.0,UN Civil Servant,9.0,5.0,5.0,5.0,9.0,7.0,7.0,7.0,7.0,9.0,9.0,5.0,7.0,7.0,7.0,9.0,5.0,7.0,6.0,14.58,16.67,20.83,18.75,16.67,12.5,9.0,7.0,8.0,10.0,8.0,9.0,18.0,16.0,18.0,20.0,16.0,12.0,8.0,8.0,8.0,8.0,8.0,7.92,6.87,8.04,7.81,8.64,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,4.0,6.0,2.56,2.84,14.4936,16.007999999999996,19.691799999999997,17.377899999999997,17.829099999999997,19.148400000000002,9.15,12.51,14.52,8.49,14.57,17.72,17.4286,15.750200000000007,16.5276,17.258900000000004,15.6248,18.984500000000004,8.0,7.75,8.0,8.07,7.6,7.69,6.78,7.91,7.72,7.72
